"providerId","utcStartTime","status","compSeason.shortName","round.name","round.roundNumber","venue.name","home.team.name","home.team.club.name","away.team.name","away.team.club.name","player.jumperNumber","player.photoURL","player.player.position","player.player.player.playerId","player.player.player.captain","player.player.player.playerJumperNumber","player.player.player.givenName","player.player.player.surname","teamId","gamesPlayed","timeOnGroundPercentage","goals","behinds","superGoals","kicks","handballs","disposals","marks","bounces","tackles","contestedPossessions","uncontestedPossessions","totalPossessions","inside50s","marksInside50","contestedMarks","hitouts","onePercenters","disposalEfficiency","clangers","freesFor","freesAgainst","dreamTeamPoints","rebound50s","goalAssists","goalAccuracy","ratingPoints","ranking","lastUpdated","turnovers","intercepts","tacklesInside50","shotsAtGoal","goalEfficiency","shotEfficiency","interchangeCounts","scoreInvolvements","metresGained","clearances.centreClearances","clearances.stoppageClearances","clearances.totalClearances","extendedStats.effectiveKicks","extendedStats.kickEfficiency","extendedStats.kickToHandballRatio","extendedStats.effectiveDisposals","extendedStats.marksOnLead","extendedStats.interceptMarks","extendedStats.contestedPossessionRate","extendedStats.hitoutsToAdvantage","extendedStats.hitoutWinPercentage","extendedStats.hitoutToAdvantageRate","extendedStats.groundBallGets","extendedStats.f50GroundBallGets","extendedStats.scoreLaunches","extendedStats.pressureActs","extendedStats.defHalfPressureActs","extendedStats.spoils","extendedStats.ruckContests","extendedStats.contestDefOneOnOnes","extendedStats.contestDefLosses","extendedStats.contestDefLossPercentage","extendedStats.contestOffOneOnOnes","extendedStats.contestOffWins","extendedStats.contestOffWinsPercentage","extendedStats.centreBounceAttendances","extendedStats.kickins","extendedStats.kickinsPlayon","player.playerId","player.captain","player.playerJumperNumber","player.givenName","player.surname","teamStatus","extendedStats","team.name"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",15,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/295518.png?im=Scale,width=0.6,height=0.6","HBFL","CD_I295518",FALSE,15,"Sam","Docherty","CD_T30",NA,88,0,1,NA,12,4,16,4,1,4,4,13,17,3,0,1,0,1,56.3,4,1,1,71,6,0,0,0.9,NA,"2018-01-24T05:30:57.134+0000",4,3,0,1,NA,NA,NA,3,386,0,0,0,6,50,3,9,0,1,23.5,0,0,0,2,0,0,16,5,1,0,1,0,0,0,0,0,NA,NA,NA,"CD_I295518",FALSE,15,"Sam","Docherty","home",NA,"Carlton"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",46,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/261258.png?im=Scale,width=0.6,height=0.6","HFFR","CD_I261258",FALSE,46,"David","Ellard","CD_T30",NA,84,1,0,NA,5,6,11,4,0,1,6,5,11,0,1,0,0,1,81.8,1,0,0,49,3,0,100,11.3,NA,"2018-01-24T05:30:57.134+0000",2,1,1,1,NA,NA,NA,4,161,0,3,3,4,80,0.8,9,3,0,54.5,0,0,0,4,2,1,16,2,0,0,0,0,0,3,0,0,NA,NA,NA,"CD_I261258",FALSE,46,"David","Ellard","home",NA,"Carlton"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",33,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/261257.png?im=Scale,width=0.6,height=0.6","WL","CD_I261257",FALSE,33,"Andrejs","Everitt","CD_T30",NA,97,2,2,NA,13,5,18,5,2,1,4,14,18,3,1,0,2,2,72.2,1,0,0,84,2,0,50,12.8,NA,"2018-01-24T05:30:57.134+0000",4,1,0,4,NA,NA,NA,6,484,0,1,1,10,76.9,2.6,13,1,1,22.2,0,0,0,4,0,1,9,3,2,0,1,0,0,1,0,0,NA,NA,NA,"CD_I261257",FALSE,33,"Andrejs","Everitt","home",NA,"Carlton"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",23,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/270326.png?im=Scale,width=0.6,height=0.6","BPL","CD_I270326",FALSE,23,"Lachie","Henderson","CD_T30",NA,91,2,1,NA,9,1,10,4,0,1,8,3,11,3,2,2,1,3,60,3,0,1,56,0,1,66.7,14.1,NA,"2018-01-24T05:30:57.134+0000",2,0,1,3,NA,NA,NA,5,274,0,1,1,6,66.7,9,6,2,0,72.7,0,0,0,5,3,0,8,2,2,0,0,0,0,10,3,30,NA,NA,NA,"CD_I270326",FALSE,23,"Lachie","Henderson","home",NA,"Carlton"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",17,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/280824.png?im=Scale,width=0.6,height=0.6","RR","CD_I280824",FALSE,17,"Jake","Melksham","CD_T50",NA,82,0,2,NA,9,6,15,5,0,6,6,9,15,4,1,0,0,1,73.3,0,1,0,81,2,0,0,6.2,NA,"2018-01-24T05:30:57.134+0000",2,3,0,2,NA,NA,NA,5,271,1,2,3,6,66.7,1.5,11,0,1,40,0,0,0,4,0,1,17,8,0,0,0,0,0,0,0,0,NA,NA,NA,"CD_I280824",FALSE,17,"Jake","Melksham","away",NA,"Essendon"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",7,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/992016.png?im=Scale,width=0.6,height=0.6","WR","CD_I992016",FALSE,7,"Zach","Merrett","CD_T50",NA,81,0,0,NA,11,6,17,6,1,4,2,15,17,4,0,0,0,2,82.4,1,1,0,80,3,0,0,6.7,NA,"2018-01-24T05:30:57.134+0000",2,2,1,0,NA,NA,NA,3,375,0,1,1,8,72.7,1.8,14,1,1,11.8,0,0,0,1,0,0,27,13,0,0,0,0,0,0,0,0,NA,NA,NA,"CD_I992016",FALSE,7,"Zach","Merrett","away",NA,"Essendon"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",5,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/240027.png?im=Scale,width=0.6,height=0.6","HBFL","CD_I240027",FALSE,5,"Brent","Stanton","CD_T50",NA,82,0,0,NA,17,11,28,8,0,5,9,18,27,3,0,0,0,1,82.1,4,1,1,115,2,1,0,10.6,NA,"2018-01-24T05:30:57.134+0000",5,4,1,1,NA,NA,NA,3,283,0,2,2,12,70.6,1.5,23,0,1,33.3,0,0,0,6,1,0,19,8,1,0,2,2,100,1,0,0,NA,NA,NA,"CD_I240027",FALSE,5,"Brent","Stanton","away",NA,"Essendon"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",4,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/230231.png?im=Scale,width=0.6,height=0.6","C","CD_I230231",FALSE,4,"Jobe","Watson","CD_T50",NA,84,1,1,NA,18,18,36,8,1,5,10,27,37,9,0,0,2,0,80.6,3,0,1,140,1,4,50,21.6,NA,"2018-01-24T05:30:57.134+0000",4,2,0,2,NA,NA,NA,12,487,1,4,5,15,83.3,1,29,1,0,27,1,0,50,8,2,2,23,12,0,0,0,0,0,0,0,0,NA,NA,NA,"CD_I230231",FALSE,4,"Jobe","Watson","away",NA,"Essendon"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",11,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/270951.png?im=Scale,width=0.6,height=0.6","R","CD_I270951",FALSE,11,"David","Zaharakis","CD_T50",NA,84,3,0,NA,9,8,17,5,0,3,3,14,17,2,3,0,0,2,82.4,0,0,0,88,1,0,100,15.1,NA,"2018-01-24T05:30:57.134+0000",2,0,0,3,NA,NA,NA,4,297,0,0,0,8,88.9,1.1,14,3,0,17.6,0,0,0,3,1,0,15,7,1,0,0,0,0,1,0,0,NA,NA,NA,"CD_I270951",FALSE,11,"David","Zaharakis","away",NA,"Essendon"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",35,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/297438.png?im=Scale,width=0.6,height=0.6","HFFR","CD_I297438",FALSE,35,"Martin","Gleeson","CD_T50",NA,88,0,0,NA,11,8,19,8,0,1,7,12,19,2,0,1,0,3,78.9,1,1,0,78,4,0,0,10.8,NA,"2018-01-24T05:30:57.134+0000",1,9,0,0,NA,NA,NA,5,326,0,0,0,8,72.7,1.4,15,0,3,36.8,0,0,0,5,0,2,8,8,2,0,2,0,0,1,1,100,NA,NA,NA,"CD_I297438",FALSE,35,"Martin","Gleeson","away",NA,"Essendon"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",9,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/230084.png?im=Scale,width=0.6,height=0.6","HFFL","CD_I230084",FALSE,9,"Brendon","Goddard","CD_T50",NA,88,1,0,NA,15,8,23,8,1,1,2,19,21,3,1,0,1,1,73.9,2,1,1,94,2,0,100,11.5,NA,"2018-01-24T05:30:57.134+0000",4,1,0,1,NA,NA,NA,6,411,0,0,0,10,66.7,1.9,17,1,0,9.5,0,0,0,2,0,1,11,5,0,0,0,0,0,3,0,0,NA,NA,NA,"CD_I230084",FALSE,9,"Brendon","Goddard","away",NA,"Essendon"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",21,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/290629.png?im=Scale,width=0.6,height=0.6","INT","CD_I290629",FALSE,21,"Dyson","Heppell","CD_T50",NA,84,1,0,NA,15,10,25,2,0,4,9,16,25,4,0,0,2,0,76,0,2,0,97,3,0,100,16,NA,"2018-01-24T05:30:57.134+0000",5,3,0,1,NA,NA,NA,4,427,1,0,1,10,66.7,1.5,19,0,0,36,0,0,0,6,0,2,22,13,0,0,0,0,0,0,0,0,NA,NA,NA,"CD_I290629",FALSE,21,"Dyson","Heppell","away",NA,"Essendon"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",1,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/290160.png?im=Scale,width=0.6,height=0.6","BPL","CD_I290160",FALSE,1,"Michael","Hibberd","CD_T50",NA,93,0,0,NA,14,7,21,4,0,1,2,18,20,5,0,0,0,4,81,3,0,2,66,2,1,0,6.5,NA,"2018-01-24T05:30:57.134+0000",4,3,0,0,NA,NA,NA,6,370,0,0,0,11,78.6,2,17,1,2,10,0,0,0,2,0,2,5,4,4,0,4,1,25,0,0,0,NA,NA,NA,"CD_I290160",FALSE,1,"Michael","Hibberd","away",NA,"Essendon"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",26,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/270588.png?im=Scale,width=0.6,height=0.6","FB","CD_I270588",FALSE,26,"Cale","Hooker","CD_T50",NA,96,0,0,NA,11,10,21,12,0,0,10,11,21,1,0,5,1,6,95.2,2,0,2,84,4,0,0,20.3,NA,"2018-01-24T05:30:57.134+0000",1,10,0,0,NA,NA,NA,4,319,0,1,1,11,100,1.1,20,0,6,47.6,1,0,100,5,0,2,7,6,6,0,5,2,40,0,0,0,NA,NA,NA,"CD_I270588",FALSE,26,"Cale","Hooker","away",NA,"Essendon"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",40,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/260073.png?im=Scale,width=0.6,height=0.6","FPL","CD_I260073",FALSE,40,"Ben","Howlett","CD_T50",NA,80,3,1,NA,9,10,19,6,0,5,10,8,18,1,2,3,0,0,78.9,2,1,1,102,1,0,60,18.2,NA,"2018-01-24T05:30:57.134+0000",2,3,1,5,NA,NA,NA,7,268,1,2,3,7,77.8,0.9,15,0,0,55.6,0,0,0,4,2,2,22,7,0,0,0,0,0,2,2,100,NA,NA,NA,"CD_I260073",FALSE,40,"Ben","Howlett","away",NA,"Essendon"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",18,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/270935.png?im=Scale,width=0.6,height=0.6","FF","CD_I270935",FALSE,18,"Michael","Hurley","CD_T50",NA,92,0,0,NA,18,5,23,11,0,0,2,18,20,1,0,1,0,10,87,1,0,0,97,8,0,0,11.3,NA,"2018-01-24T05:30:57.134+0000",3,5,0,0,NA,NA,NA,5,445,0,0,0,16,88.9,3.6,20,0,2,10,0,0,0,1,0,3,2,2,10,0,7,3,42.9,0,0,0,NA,NA,NA,"CD_I270935",FALSE,18,"Michael","Hurley","away",NA,"Essendon"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",29,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/295599.png?im=Scale,width=0.6,height=0.6","CHF","CD_I295599",FALSE,29,"Patrick","Ambrose","CD_T50",NA,88,0,0,NA,8,12,20,3,0,3,9,10,19,3,0,0,3,1,60,4,1,2,67,2,0,0,8.3,NA,"2018-01-24T05:30:57.134+0000",6,3,1,0,NA,NA,NA,5,197,2,1,3,3,37.5,0.7,12,1,0,47.4,1,25,33.3,7,4,2,20,10,0,12,0,0,0,0,0,0,NA,NA,NA,"CD_I295599",FALSE,29,"Patrick","Ambrose","away",NA,"Essendon"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",14,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/294470.png?im=Scale,width=0.6,height=0.6","SUB","CD_I294470",FALSE,14,"Jason","Ashby","CD_T50",NA,35,0,0,NA,3,0,3,1,0,3,2,1,3,0,0,0,0,2,33.3,1,1,0,25,0,0,0,2.7,NA,"2018-01-24T05:30:57.134+0000",1,1,0,0,NA,NA,NA,0,58,1,0,1,1,33.3,0,1,0,0,66.7,0,0,0,1,0,0,10,8,2,0,0,0,0,0,0,0,NA,NA,NA,"CD_I294470",FALSE,14,"Jason","Ashby","away",NA,"Essendon"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",12,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/294798.png?im=Scale,width=0.6,height=0.6","BPR","CD_I294798",FALSE,12,"Mark","Baguley","CD_T50",NA,88,0,0,NA,11,4,15,7,0,4,8,8,16,1,0,0,0,3,73.3,4,1,3,70,1,0,0,8.1,NA,"2018-01-24T05:30:57.134+0000",3,8,0,0,NA,NA,NA,3,214,0,2,2,7,63.6,2.8,11,0,2,50,0,0,0,6,0,1,14,11,3,0,3,0,0,0,0,0,NA,NA,NA,"CD_I294798",FALSE,12,"Mark","Baguley","away",NA,"Essendon"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",2,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/261320.png?im=Scale,width=0.6,height=0.6","RK","CD_I261320",FALSE,2,"Tom","Bellchambers","CD_T50",NA,79,0,1,NA,3,7,10,5,0,1,6,3,9,0,1,2,28,0,60,3,1,2,66,1,0,0,7.1,NA,"2018-01-24T05:30:57.134+0000",1,1,0,1,NA,NA,NA,5,32,0,2,2,0,0,0.4,6,1,1,66.7,12,35.9,42.9,3,0,2,10,3,0,78,2,1,50,2,0,0,NA,NA,NA,"CD_I261320",FALSE,2,"Tom","Bellchambers","away",NA,"Essendon"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",22,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/290641.png?im=Scale,width=0.6,height=0.6","CHB","CD_I290641",FALSE,22,"Jake","Carlisle","CD_T50",NA,89,1,2,NA,10,1,11,9,0,1,3,8,11,3,4,2,0,1,54.5,2,1,1,69,0,0,33.3,2.1,NA,"2018-01-24T05:30:57.134+0000",3,0,0,3,NA,NA,NA,7,242,0,0,0,5,50,10,6,4,0,27.3,0,0,0,0,0,0,11,1,1,0,0,0,0,3,0,0,NA,NA,NA,"CD_I290641",FALSE,22,"Jake","Carlisle","away",NA,"Essendon"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",3,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/200039.png?im=Scale,width=0.6,height=0.6","INT","CD_I200039",FALSE,3,"Paul","Chapman","CD_T50",NA,67,2,0,NA,6,2,8,2,1,2,1,6,7,1,1,0,0,0,87.5,1,0,0,48,0,1,66.7,6.8,NA,"2018-01-24T05:30:57.134+0000",1,0,0,3,NA,NA,NA,5,44,0,1,1,5,83.3,3,7,0,0,14.3,0,0,0,0,0,0,11,2,0,0,0,0,0,2,0,0,NA,NA,NA,"CD_I200039",FALSE,3,"Paul","Chapman","away",NA,"Essendon"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",32,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/280988.png?im=Scale,width=0.6,height=0.6","WL","CD_I280988",FALSE,32,"Travis","Colyer","CD_T50",NA,81,1,0,NA,11,2,13,4,2,5,3,10,13,5,0,0,0,2,76.9,1,1,1,73,1,3,100,12.7,NA,"2018-01-24T05:30:57.134+0000",2,1,3,1,NA,NA,NA,6,346,0,0,0,9,81.8,5.5,10,0,0,23.1,0,0,0,1,0,0,13,3,1,0,1,0,0,1,0,0,NA,NA,NA,"CD_I280988",FALSE,32,"Travis","Colyer","away",NA,"Essendon"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",13,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/230041.png?im=Scale,width=0.6,height=0.6","INT","CD_I230041",FALSE,13,"Adam","Cooney","CD_T50",NA,61,0,0,NA,8,7,15,3,0,2,6,9,15,4,0,0,0,0,86.7,2,1,0,56,0,2,0,6.1,NA,"2018-01-24T05:30:57.134+0000",1,1,1,1,NA,NA,NA,7,84,3,2,5,6,75,1.1,13,0,0,40,0,0,0,2,0,1,12,3,0,0,0,0,0,0,0,0,NA,NA,NA,"CD_I230041",FALSE,13,"Adam","Cooney","away",NA,"Essendon"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",6,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/294518.png?im=Scale,width=0.6,height=0.6","FPR","CD_I294518",FALSE,6,"Joe","Daniher","CD_T50",NA,93,3,1,NA,6,3,9,5,0,1,3,6,9,1,2,0,3,1,66.7,3,3,3,59,0,0,60,8.3,NA,"2018-01-24T05:30:57.134+0000",4,1,1,5,NA,NA,NA,5,80,0,0,0,3,50,2,6,4,0,33.3,1,27.3,33.3,0,0,1,8,2,1,11,0,0,0,5,0,0,NA,NA,NA,"CD_I294518",FALSE,6,"Joe","Daniher","away",NA,"Essendon"
"CD_M20150140302","2015-04-18T03:45:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Carlton","Essendon","Essendon",31,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/960197.png?im=Scale,width=0.6,height=0.6","HBFR","CD_I960197",FALSE,31,"Dustin","Fletcher","CD_T50",NA,87,0,0,NA,13,4,17,7,0,1,3,15,18,0,0,0,0,7,94.1,2,1,1,70,5,1,0,14,NA,"2018-01-24T05:30:57.134+0000",0,4,0,0,NA,NA,NA,5,298,0,0,0,12,92.3,3.3,16,0,1,16.7,0,0,0,1,0,0,4,4,4,0,4,1,25,0,0,0,NA,NA,NA,"CD_I960197",FALSE,31,"Dustin","Fletcher","away",NA,"Essendon"
"CD_M20150140303","2015-04-18T04:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"Adelaide Oval","Adelaide Crows","Adelaide Crows","Melbourne","Melbourne",18,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/240060.png?im=Scale,width=0.6,height=0.6","FPL","CD_I240060",FALSE,18,"Eddie","Betts","CD_T10",NA,96,1,1,NA,10,4,14,2,0,2,8,5,13,3,0,1,0,3,64.3,1,1,0,60,0,2,50,12.7,NA,"2018-01-24T05:30:52.886+0000",3,3,1,2,NA,NA,NA,5,233,0,1,1,5,50,2.5,9,1,0,61.5,0,0,0,6,5,1,11,4,1,0,0,0,0,2,0,0,NA,NA,NA,"CD_I240060",FALSE,18,"Eddie","Betts","home",NA,"Adelaide Crows"
"CD_M20150140303","2015-04-18T04:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"Adelaide Oval","Adelaide Crows","Adelaide Crows","Melbourne","Melbourne",16,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/293193.png?im=Scale,width=0.6,height=0.6","BPL","CD_I293193",FALSE,16,"Luke","Brown","CD_T10",NA,86,1,0,NA,9,3,12,5,1,3,3,9,12,1,1,0,0,3,91.7,1,0,0,66,2,1,100,8.1,NA,"2018-01-24T05:30:52.886+0000",2,2,0,1,NA,NA,NA,2,319,0,0,0,8,88.9,3,11,0,0,25,0,0,0,3,0,0,8,7,2,0,4,1,25,0,0,0,NA,NA,NA,"CD_I293193",FALSE,16,"Luke","Brown","home",NA,"Adelaide Crows"
"CD_M20150140303","2015-04-18T04:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"Adelaide Oval","Adelaide Crows","Adelaide Crows","Melbourne","Melbourne",23,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/990609.png?im=Scale,width=0.6,height=0.6","HFFR","CD_I990609",FALSE,23,"Charlie","Cameron","CD_T10",NA,64,1,1,NA,3,0,3,0,0,4,2,1,3,1,0,0,0,1,33.3,1,1,0,33,0,0,50,3.2,NA,"2018-01-24T05:30:52.886+0000",1,0,2,2,NA,NA,NA,2,53,0,0,0,1,33.3,0,1,0,0,66.7,0,0,0,1,1,0,11,0,1,0,0,0,0,2,0,0,NA,NA,NA,"CD_I990609",FALSE,23,"Charlie","Cameron","home",NA,"Adelaide Crows"
"CD_M20150140303","2015-04-18T04:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"Adelaide Oval","Adelaide Crows","Adelaide Crows","Melbourne","Melbourne",32,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/270917.png?im=Scale,width=0.6,height=0.6","FF","CD_I270917",FALSE,32,"Patrick","Dangerfield","CD_T10",NA,87,0,1,NA,8,8,16,1,0,8,11,5,16,2,0,1,2,3,50,4,2,3,71,0,0,0,11.4,NA,"2018-01-24T05:30:52.886+0000",5,4,1,1,NA,NA,NA,3,257,0,2,2,3,37.5,1,8,0,0,68.8,0,0,0,9,3,0,21,10,2,0,0,0,0,0,0,0,NA,NA,NA,"CD_I270917",FALSE,32,"Patrick","Dangerfield","home",NA,"Adelaide Crows"
"CD_M20150140303","2015-04-18T04:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"Adelaide Oval","Adelaide Crows","Adelaide Crows","Melbourne","Melbourne",26,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/240370.png?im=Scale,width=0.6,height=0.6","INT","CD_I240370",FALSE,26,"Richard","Douglas","CD_T10",NA,72,0,0,NA,15,7,22,1,0,6,8,12,20,5,0,0,1,4,59.1,1,1,0,88,0,3,0,16.3,NA,"2018-01-24T05:30:52.886+0000",2,3,1,0,NA,NA,NA,7,400,1,5,6,7,46.7,2.1,13,0,1,40,1,0,100,6,2,2,18,11,2,0,1,0,0,0,0,0,NA,NA,NA,"CD_I240370",FALSE,26,"Richard","Douglas","home",NA,"Adelaide Crows"
"CD_M20150140303","2015-04-18T04:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"Adelaide Oval","Adelaide Crows","Adelaide Crows","Melbourne","Melbourne",28,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/293479.png?im=Scale,width=0.6,height=0.6","HFFL","CD_I293479",FALSE,28,"Cam","Ellis-Yolmen","CD_T10",NA,83,2,0,NA,10,10,20,1,1,7,11,9,20,4,0,0,1,1,70,2,0,0,94,2,0,100,21.4,NA,"2018-01-24T05:30:52.886+0000",5,1,2,2,NA,NA,NA,4,414,4,4,8,6,60,1,14,0,0,55,0,0,0,8,2,0,24,10,1,0,0,0,0,0,0,0,NA,NA,NA,"CD_I293479",FALSE,28,"Cam","Ellis-Yolmen","home",NA,"Adelaide Crows"
"CD_M20150140303","2015-04-18T04:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"Adelaide Oval","Adelaide Crows","Adelaide Crows","Melbourne","Melbourne",15,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/290228.png?im=Scale,width=0.6,height=0.6","CHB","CD_I290228",FALSE,15,"Kyle","Hartigan","CD_T10",NA,100,0,0,NA,10,3,13,6,0,2,5,8,13,1,0,0,0,2,76.9,3,1,0,63,1,0,0,5,NA,"2018-01-24T05:30:52.886+0000",3,5,0,0,NA,NA,NA,0,125,0,0,0,7,70,3.3,10,0,1,38.5,0,0,0,4,0,0,7,7,2,0,0,0,0,0,0,0,NA,NA,NA,"CD_I290228",FALSE,15,"Kyle","Hartigan","home",NA,"Adelaide Crows"
